order_id,date,day_of_week,hour,location,product,category,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,profit_margin,profit_tier
124884,2025-10-01,Wednesday,16,Downtown,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124885,2025-10-01,Wednesday,21,Downtown,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
124885,2025-10-01,Wednesday,21,Downtown,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124886,2025-10-01,Wednesday,22,Downtown,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124886,2025-10-01,Wednesday,22,Downtown,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124886,2025-10-01,Wednesday,22,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124887,2025-10-01,Wednesday,20,Downtown,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001,0.7328881469115193,Tier A (High Margin)
124887,2025-10-01,Wednesday,20,Downtown,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124887,2025-10-01,Wednesday,20,Downtown,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124888,2025-10-01,Wednesday,18,Downtown,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124888,2025-10-01,Wednesday,18,Downtown,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124888,2025-10-01,Wednesday,18,Downtown,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124889,2025-10-01,Wednesday,19,Downtown,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915,0.6857507610723755,Tier A (High Margin)
124889,2025-10-01,Wednesday,19,Downtown,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.15,9.99,1.4985,8.4915,3.4,5.0915,0.5995995995995995,Tier A (High Margin)
124890,2025-10-01,Wednesday,20,Downtown,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124891,2025-10-01,Wednesday,11,Downtown,Loaded Fries,Sides,2,6.49,1.7,0.15,12.98,1.947,11.033,3.4,7.633000000000001,0.691833590138675,Tier A (High Margin)
124892,2025-10-01,Wednesday,20,Downtown,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124892,2025-10-01,Wednesday,20,Downtown,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124893,2025-10-01,Wednesday,22,Downtown,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.78,0.6568160152526215,Tier A (High Margin)
124893,2025-10-01,Wednesday,22,Downtown,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124893,2025-10-01,Wednesday,22,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124894,2025-10-01,Wednesday,20,Downtown,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124894,2025-10-01,Wednesday,20,Downtown,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124894,2025-10-01,Wednesday,20,Downtown,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124895,2025-10-01,Wednesday,11,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124896,2025-10-01,Wednesday,19,Downtown,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124897,2025-10-01,Wednesday,11,Downtown,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124898,2025-10-01,Wednesday,18,Downtown,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124899,2025-10-01,Wednesday,21,Downtown,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124899,2025-10-01,Wednesday,21,Downtown,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124899,2025-10-01,Wednesday,21,Downtown,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124900,2025-10-01,Wednesday,21,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.15,11.99,1.7985,10.1915,4.2,5.991499999999999,0.5878918706765441,Tier A (High Margin)
124901,2025-10-01,Wednesday,20,Downtown,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124901,2025-10-01,Wednesday,20,Downtown,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124902,2025-10-01,Wednesday,20,Downtown,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38,0.5822454308093995,Tier A (High Margin)
124903,2025-10-01,Wednesday,22,Downtown,Loaded Fries,Sides,2,6.49,1.7,0.0,12.98,0.0,12.98,3.4,9.58,0.7380585516178736,Tier A (High Margin)
124903,2025-10-01,Wednesday,22,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124903,2025-10-01,Wednesday,22,Downtown,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124904,2025-10-01,Wednesday,12,Downtown,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124904,2025-10-01,Wednesday,12,Downtown,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124904,2025-10-01,Wednesday,12,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124905,2025-10-01,Wednesday,20,Downtown,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124906,2025-10-01,Wednesday,18,Downtown,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18,0.6596596596596597,Tier A (High Margin)
124907,2025-10-01,Wednesday,19,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124907,2025-10-01,Wednesday,19,Downtown,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124907,2025-10-01,Wednesday,19,Downtown,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124908,2025-10-01,Wednesday,21,Downtown,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124908,2025-10-01,Wednesday,21,Downtown,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
124909,2025-10-01,Wednesday,22,Downtown,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124909,2025-10-01,Wednesday,22,Downtown,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124910,2025-10-01,Wednesday,21,Downtown,Classic Burger,Entree,2,11.49,4.8,0.0,22.98,0.0,22.98,9.6,13.38,0.5822454308093995,Tier A (High Margin)
124911,2025-10-01,Wednesday,19,Downtown,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124911,2025-10-01,Wednesday,19,Downtown,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124912,2025-10-01,Wednesday,12,Downtown,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
124913,2025-10-01,Wednesday,15,Downtown,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001,0.7328881469115193,Tier A (High Margin)
124914,2025-10-01,Wednesday,19,Downtown,Draft Beer (16oz),Beverage,1,5.99,1.2,0.15,5.99,0.8985,5.0915,1.2,3.8915,0.7643130708042817,Tier A (High Margin)
124914,2025-10-01,Wednesday,19,Downtown,Fountain Soda,Beverage,1,2.99,0.35,0.15,2.99,0.4485,2.5415,0.35,2.1915,0.8622860515443636,Tier A (High Margin)
124914,2025-10-01,Wednesday,19,Downtown,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165,0.6812859419386129,Tier A (High Margin)
124915,2025-10-01,Wednesday,11,Downtown,Onion Rings,Sides,2,5.49,1.4,0.0,10.98,0.0,10.98,2.8,8.18,0.7449908925318761,Tier A (High Margin)
124915,2025-10-01,Wednesday,11,Downtown,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124916,2025-10-01,Wednesday,21,Downtown,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124917,2025-10-01,Wednesday,20,Downtown,Loaded Nachos,Appetizer,1,10.49,3.6,0.15,10.49,1.5735,8.916500000000001,3.6,5.316500000000001,0.5962541355913196,Tier A (High Margin)
124918,2025-10-01,Wednesday,21,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124919,2025-10-01,Wednesday,16,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124920,2025-10-01,Wednesday,11,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58,0.6497080900750626,Tier A (High Margin)
124921,2025-10-01,Wednesday,11,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
124921,2025-10-01,Wednesday,11,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124922,2025-10-01,Wednesday,11,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124922,2025-10-01,Wednesday,11,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124923,2025-10-01,Wednesday,19,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124923,2025-10-01,Wednesday,19,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124924,2025-10-01,Wednesday,19,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124925,2025-10-01,Wednesday,20,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124926,2025-10-01,Wednesday,20,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124927,2025-10-01,Wednesday,17,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124928,2025-10-01,Wednesday,22,Campus Strip,Boneless Wings (10pc),Wings,2,11.99,4.2,0.0,23.98,0.0,23.98,8.4,15.58,0.6497080900750626,Tier A (High Margin)
124928,2025-10-01,Wednesday,22,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124928,2025-10-01,Wednesday,22,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124928,2025-10-01,Wednesday,22,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124929,2025-10-01,Wednesday,20,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124930,2025-10-01,Wednesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124931,2025-10-01,Wednesday,19,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.15,12.99,1.9485,11.0415,5.1,5.941500000000001,0.53810623556582,Tier A (High Margin)
124931,2025-10-01,Wednesday,19,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.15,16.98,2.547,14.433,4.6,9.833,0.6812859419386129,Tier A (High Margin)
124932,2025-10-01,Wednesday,21,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124932,2025-10-01,Wednesday,21,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124932,2025-10-01,Wednesday,21,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124933,2025-10-01,Wednesday,18,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.15,11.99,1.7985,10.1915,4.2,5.991499999999999,0.5878918706765441,Tier A (High Margin)
124934,2025-10-01,Wednesday,13,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124934,2025-10-01,Wednesday,13,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124935,2025-10-01,Wednesday,13,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
124936,2025-10-01,Wednesday,20,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124936,2025-10-01,Wednesday,20,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124936,2025-10-01,Wednesday,20,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124937,2025-10-01,Wednesday,22,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124937,2025-10-01,Wednesday,22,Campus Strip,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58,0.7996661101836394,Tier A (High Margin)
124938,2025-10-01,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.78,0.6568160152526215,Tier A (High Margin)
124939,2025-10-01,Wednesday,17,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
124939,2025-10-01,Wednesday,17,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.15,5.99,0.8985,5.0915,1.6,3.4915,0.6857507610723755,Tier A (High Margin)
124940,2025-10-01,Wednesday,13,Campus Strip,Loaded Nachos,Appetizer,2,10.49,3.6,0.0,20.98,0.0,20.98,7.2,13.78,0.6568160152526215,Tier A (High Margin)
124940,2025-10-01,Wednesday,13,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124940,2025-10-01,Wednesday,13,Campus Strip,Fountain Soda,Beverage,2,2.99,0.35,0.0,5.98,0.0,5.98,0.7,5.28,0.882943143812709,Tier A (High Margin)
124941,2025-10-01,Wednesday,20,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124941,2025-10-01,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124942,2025-10-01,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.0,16.98,0.0,16.98,4.6,12.38,0.729093050647821,Tier A (High Margin)
124943,2025-10-01,Wednesday,19,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124944,2025-10-01,Wednesday,11,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
124944,2025-10-01,Wednesday,11,Campus Strip,Grilled Chicken Salad,Entree,2,10.99,4.1,0.0,21.98,0.0,21.98,8.2,13.78,0.6269335759781619,Tier A (High Margin)
124945,2025-10-01,Wednesday,11,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124945,2025-10-01,Wednesday,11,Campus Strip,Fountain Soda,Beverage,1,2.99,0.35,0.0,2.99,0.0,2.99,0.35,2.64,0.882943143812709,Tier A (High Margin)
124946,2025-10-01,Wednesday,13,Campus Strip,Onion Rings,Sides,2,5.49,1.4,0.15,10.98,1.647,9.333,2.8,6.533,0.699989285331619,Tier A (High Margin)
124947,2025-10-01,Wednesday,19,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124947,2025-10-01,Wednesday,19,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124948,2025-10-01,Wednesday,17,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.15,6.49,0.9735,5.516500000000001,1.7,3.8165,0.6918335901386748,Tier A (High Margin)
124948,2025-10-01,Wednesday,17,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.15,8.49,1.2735,7.2165,2.3,4.9165,0.6812859419386129,Tier A (High Margin)
124949,2025-10-01,Wednesday,18,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124949,2025-10-01,Wednesday,18,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124949,2025-10-01,Wednesday,18,Campus Strip,Grilled Chicken Salad,Entree,1,10.99,4.1,0.0,10.99,0.0,10.99,4.1,6.890000000000001,0.626933575978162,Tier A (High Margin)
124950,2025-10-01,Wednesday,22,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124951,2025-10-01,Wednesday,21,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.15,9.99,1.4985,8.4915,3.4,5.0915,0.5995995995995995,Tier A (High Margin)
124952,2025-10-01,Wednesday,19,Campus Strip,Classic Wings (10pc),Wings,1,12.99,5.1,0.0,12.99,0.0,12.99,5.1,7.890000000000001,0.6073903002309469,Tier A (High Margin)
124952,2025-10-01,Wednesday,19,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124953,2025-10-01,Wednesday,19,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124953,2025-10-01,Wednesday,19,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124954,2025-10-01,Wednesday,12,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.15,6.49,0.9735,5.516500000000001,1.7,3.8165,0.6918335901386748,Tier A (High Margin)
124954,2025-10-01,Wednesday,12,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.15,10.49,1.5735,8.916500000000001,3.6,5.316500000000001,0.5962541355913196,Tier A (High Margin)
124954,2025-10-01,Wednesday,12,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.15,11.49,1.7235,9.7665,4.8,4.966500000000001,0.5085240362463523,Tier A (High Margin)
124955,2025-10-01,Wednesday,19,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124955,2025-10-01,Wednesday,19,Campus Strip,Brownie Sundae,Dessert,1,5.99,1.6,0.0,5.99,0.0,5.99,1.6,4.390000000000001,0.7328881469115193,Tier A (High Margin)
124956,2025-10-01,Wednesday,11,Campus Strip,Loaded Fries,Sides,1,6.49,1.7,0.0,6.49,0.0,6.49,1.7,4.79,0.7380585516178736,Tier A (High Margin)
124957,2025-10-01,Wednesday,18,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124957,2025-10-01,Wednesday,18,Campus Strip,Buffalo Chicken Wrap,Entree,2,9.99,3.4,0.0,19.98,0.0,19.98,6.8,13.18,0.6596596596596597,Tier A (High Margin)
124958,2025-10-01,Wednesday,20,Campus Strip,Mozzarella Sticks,Appetizer,1,8.49,2.3,0.0,8.49,0.0,8.49,2.3,6.19,0.729093050647821,Tier A (High Margin)
124959,2025-10-01,Wednesday,22,Campus Strip,Draft Beer (16oz),Beverage,2,5.99,1.2,0.0,11.98,0.0,11.98,2.4,9.58,0.7996661101836394,Tier A (High Margin)
124959,2025-10-01,Wednesday,22,Campus Strip,Onion Rings,Sides,1,5.49,1.4,0.0,5.49,0.0,5.49,1.4,4.09,0.7449908925318761,Tier A (High Margin)
124959,2025-10-01,Wednesday,22,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124960,2025-10-01,Wednesday,20,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124960,2025-10-01,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124961,2025-10-01,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124961,2025-10-01,Wednesday,20,Campus Strip,Classic Burger,Entree,1,11.49,4.8,0.0,11.49,0.0,11.49,4.8,6.69,0.5822454308093995,Tier A (High Margin)
124961,2025-10-01,Wednesday,20,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124962,2025-10-01,Wednesday,22,Campus Strip,Draft Beer (16oz),Beverage,1,5.99,1.2,0.0,5.99,0.0,5.99,1.2,4.79,0.7996661101836394,Tier A (High Margin)
124962,2025-10-01,Wednesday,22,Campus Strip,Brownie Sundae,Dessert,2,5.99,1.6,0.0,11.98,0.0,11.98,3.2,8.780000000000001,0.7328881469115193,Tier A (High Margin)
124962,2025-10-01,Wednesday,22,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124963,2025-10-01,Wednesday,20,Campus Strip,Loaded Nachos,Appetizer,1,10.49,3.6,0.0,10.49,0.0,10.49,3.6,6.890000000000001,0.6568160152526216,Tier A (High Margin)
124964,2025-10-01,Wednesday,19,Campus Strip,Boneless Wings (10pc),Wings,1,11.99,4.2,0.0,11.99,0.0,11.99,4.2,7.79,0.6497080900750626,Tier A (High Margin)
124964,2025-10-01,Wednesday,19,Campus Strip,Buffalo Chicken Wrap,Entree,1,9.99,3.4,0.0,9.99,0.0,9.99,3.4,6.59,0.6596596596596597,Tier A (High Margin)
124965,2025-10-01,Wednesday,11,Campus Strip,Mozzarella Sticks,Appetizer,2,8.49,2.3,0.15,16.98,2.547,14.433,4.6,9.833,0.6812859419386129,Tier A (High Margin)
